device_id,browser_type,os_type,device_type
1334497795,Chrome Mobile,Android,Samsung SM-G925F
1335335646,Chrome Mobile WebView,Android,Samsung SM-G570F
1336237390,Mobile Safari UI/WKWebView,iOS,iPhone
1337377255,Chrome Mobile,Android,Generic Smartphone
1337473080,Safari,Mac OS X,Other
1337840117,Firefox,Ubuntu,Other
1339036098,Chrome Mobile,Android,Generic Smartphone
1343762253,Chrome Mobile WebView,Android,ELS-N04
1344102469,Safari,Mac OS X,Other
1346005540,Chrome Mobile,Android,Generic Smartphone
1346524338,Chrome Mobile iOS,iOS,iPhone
1347489120,Samsung Internet,Android,Samsung SM-G970F
1347661177,Mobile Safari,iOS,iPhone
1348570774,Chrome Mobile WebView,Android,Asus AI2202
1348650756,Chrome Mobile,Android,Generic Smartphone
1349141053,Opera,Windows,Other
1349291985,Chrome,Android,Generic Smartphone
1350435173,Chrome Mobile,Android,Generic Smartphone
1350782783,Facebook,Android,Samsung SM-G950U
1351830175,Samsung Internet,Android,Samsung $2
1352386348,Chrome,Windows,Other
1353165414,Chrome Mobile,Android,Generic Smartphone
1353242700,Opera,Mac OS X,Other
1354065018,Chrome Mobile WebView,Android,Samsung SM-G950U
1354580945,Opera,Mac OS X,Other
1355569941,Chrome,Windows,Other
1358338341,Chrome Mobile iOS,iOS,iPad
1358758528,Chrome,Windows,Other
1359016700,Firefox,Mac OS X,Other
1361506417,Chrome Mobile WebView,Android,COL-AL10
1362082607,Chrome Mobile WebView,Android,Samsung SM-S918U1
1362950922,Chrome Mobile WebView,Android,Samsung SM-G960F
1363412602,Mobile Safari UI/WKWebView,iOS,iPhone
1365205298,Opera Mobile,Android,Generic Smartphone
1366531176,Chrome,Linux,Other
1368000160,Chrome,Windows,Other
1369030098,Chrome Mobile iOS,iOS,iPad
1370064067,Samsung Internet,Android,Samsung SM-M526BR
1371709849,Mobile Safari UI/WKWebView,iOS,iPhone
1376023661,Firefox iOS,iOS,iPhone
1376475032,Chrome,Windows,Other
1377105017,Mobile Safari UI/WKWebView,iOS,iPhone
1377205463,Samsung Internet,Android,Samsung SM-M146B
1377476228,Chrome,Mac OS X,Other
1378251737,Samsung Internet,Android,Samsung SM-J737T
1378424407,Samsung Internet,Android,Samsung SM-A217F
1379737708,Facebook,iOS,iPhone
1380560191,Chrome Mobile iOS,iOS,iPhone
1381019225,Chrome Mobile WebView,Android,EML-L29
1381508618,Chrome Mobile iOS,iOS,iPhone
1381831930,Chrome Mobile iOS,iOS,iPhone
1382092307,Chrome Mobile iOS,iOS,iPhone
1382555311,Chrome,Windows,Other
1384958172,Chrome Mobile WebView,Android,MAR-LX1A
1385334350,Mobile Safari,iOS,iPhone
1385593022,Chrome,Windows,Other
1385797323,Chrome Mobile,Android,Generic Smartphone
1387665565,Firefox,Linux,Other
1387904559,Firefox,Linux,Other
1388211864,Samsung Internet,Android,Samsung SM-E236B
1388817575,Chrome Mobile WebView,Android,Samsung SM-A315F
1388890782,Opera Mobile,Android,Generic Smartphone
1389468626,Mobile Safari UI/WKWebView,iOS,iPhone
1390840051,Chrome Mobile WebView,Android,Generic Smartphone
1390858551,Samsung Internet,Android,Samsung SM-G9910
1391740062,Spark%20Desktop%20Helper,Other,iOS-Device
1393442692,Firefox,Windows,Other
1393980717,Firefox,Windows,Other
1395055443,Samsung Internet,Android,Samsung SM-M515F
1395307829,Android,Android,Nokia undefined$2$3
1395590639,Facebook,iOS,iPhone
1396063939,Facebook,Android,Generic Smartphone
1396337845,Chrome Mobile iOS,iOS,iPad
1396845292,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8
1396913225,Firefox,Linux,Other
1397162231,Chrome,Windows,Other
1397173937,Chrome,Windows,Other
1397472054,Chrome,Mac OS X,Other
1399608286,SummalyBot,Other,Other
1400095398,WidgetKitExtension,Other,iOS-Device
1401508552,Samsung Internet,Android,Samsung SM-G780G
1403136629,Chrome Mobile iOS,iOS,iPhone
1405868976,Chrome Mobile iOS,iOS,iPhone
1406505086,Chrome Mobile WebView,Android,Pixel 3a
1408023717,Facebook,Android,Infinix $2
1408193414,Mobile Safari UI/WKWebView,iOS,iPhone
1410337951,Safari,Mac OS X,Other
1410917588,Yandex Browser,Windows,Other
1411200621,Mobile Safari UI/WKWebView,iOS,iPhone
1411847377,Chrome Mobile WebView,Android,Samsung SM-F415F
1412707971,Firefox,Mac OS X,Other
1413113420,Firefox,Mac OS X,Other
1413351633,Mobile Safari UI/WKWebView,iOS,iPad
1414011134,Chrome Mobile WebView,Android,Samsung SM-A146B
1415124664,Mobile Safari UI/WKWebView,iOS,iPhone
1416950436,Chrome,Windows,Other
1417834815,Chrome,Mac OS X,Other
1419266432,Mobile Safari UI/WKWebView,iOS,iPhone
1419820946,Samsung Internet,Android,Samsung SM-G996U1
1420205479,Mobile Safari UI/WKWebView,iOS,iPhone
1420444222,Samsung Internet,Android,Samsung $2
1420523778,Chrome Mobile WebView,Android,Samsung SM-A536U
1421783157,Mobile Safari UI/WKWebView,iOS,iPhone
1423923510,Firefox,Mac OS X,Other
1424316351,Chrome Mobile WebView,Android,Samsung SM-S901W
1424714018,Chrome Mobile WebView,Android,Samsung SM-G990W2
1425775765,Chrome Mobile WebView,Android,Samsung SM-N970F
1428103151,Firefox,Other,Other
1428204732,Yandex Browser,Windows,Other
1428504505,Facebook,Android,Generic Smartphone
1429624054,Firefox,Windows,Other
1429711676,Chrome Mobile WebView,Android,Samsung SM-G996B
1429877175,Mobile Safari UI/WKWebView,iOS,iPhone
1430624015,Edge,Windows,Lumia 950
1431240100,Chrome Mobile WebView,Android,OnePlus ONEPLUS A6000
1431916194,Samsung Internet,Android,Samsung SM-G986N
1431951751,Facebook,Android,RNE-L21
1433147398,Firefox,Ubuntu,Other
1433501547,Chrome Mobile WebView,Android,Samsung SM-G990E
1433695114,Chrome Mobile WebView,Android,vivo $2
1433854365,Chrome Mobile WebView,Android,FRD-AL10
1434892486,StormCrawler,Other,Other
1435495991,Chrome,Mac OS X,Other
1435708343,Chrome Mobile WebView,Android,Samsung SM-G960F
1436415199,Chrome Mobile WebView,Android,Generic Smartphone
1437152739,Chrome,Android,Samsung SM-T310
1437630109,Chrome Mobile WebView,Android,Samsung SM-F926W
1439215252,Firefox,Linux,Other
1439772194,Mobile Safari UI/WKWebView,iOS,iPhone
1439979275,Chrome,Windows,Other
1442920438,Samsung Internet,Android,Samsung SM-A515F
1444694098,Firefox,Windows,Other
1444710108,StractBot,Other,Other
1445484862,Samsung Internet,Android,Samsung SM-G975U1
1445507091,Samsung Internet,Android,Samsung SM-A736B
1445554395,Mobile Safari UI/WKWebView,iOS,iPhone
1445962524,Chrome,Mac OS X,Other
1446136205,Chrome Mobile,Mac OS X,Other
1446202860,Chrome,Mac OS X,Other
1447462142,Facebook,Android,Samsung SM-A205F
1447775774,Mobile Safari UI/WKWebView,iOS,iPad
1448038657,Chrome Mobile WebView,Android,Samsung SM-G991U
1448087971,Facebook,iOS,iPhone
1449860574,Chrome Mobile WebView,Android,JKM-LX1
1449922553,Chrome Mobile WebView,Android,Samsung SM-S908B
1450715954,Chrome,Chrome OS,Other
1450784483,Facebook,iOS,iPhone
1451751293,Chrome Mobile WebView,Android,XiaoMi Redmi Note 7
1452827965,Chrome Mobile iOS,iOS,iPhone
1452971392,Firefox,Ubuntu,Other
1453239372,Samsung Internet,Android,Samsung $2
1455303784,Android,Android,Nokia undefined$2$3
1456536254,Chrome,Mac OS X,Other
1458964505,Samsung Internet,Android,Samsung SM-G990E
1459188848,Samsung Internet,Android,Samsung SM-G985F
1460346201,Chrome,Windows,Other
1460533050,Chrome Mobile,Android,Generic Smartphone
1460699570,Firefox,Windows,Other
1461005684,Firefox,Windows,Other
1461037586,Safari,Mac OS X,Other
1461603132,Chrome Mobile,Android,Generic Smartphone
1462442282,Chrome,Linux,Other
1462442455,Chrome Mobile WebView,Android,Generic Smartphone
1462604126,Firefox,Ubuntu,Other
1463142146,Chrome Mobile,Android,Nokia undefined$2$3
1463869512,Chrome Mobile,Android,Generic Smartphone
1464057823,Chrome,Ubuntu,Other
1464445634,Mobile Safari UI/WKWebView,iOS,iPhone
1464630558,Chrome,Windows,Other
1464651427,Chrome Mobile WebView,Android,Samsung SM-G998U
1464707227,Mobile Safari UI/WKWebView,iOS,iPhone
1466177867,Samsung Internet,Android,Samsung SM-M536B
1467608349,Chrome Mobile,Android,Generic Smartphone
1467870619,Chrome,Mac OS X,Other
1468143836,Chrome,Mac OS X,Other
1468840155,Mobile Safari UI/WKWebView,iOS,iPhone
1469463377,Samsung Internet,Android,Samsung SM-S918U
1470513992,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
1471195726,Chrome Mobile,Android,Generic Smartphone
1472239957,Safari,Windows,Other
1474107225,Chrome Mobile WebView,Android,Samsung SM-N970U
1474494666,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8 Pro
1474818123,Epiphany,OpenBSD,Other
1475493979,Chrome,Windows,Other
1475856146,Chrome Mobile WebView,Android,Samsung SM-G9810
1475938365,Firefox,Gentoo,Other
1477285474,Samsung Internet,Android,Samsung SM-A526B
1477294826,Mobile Safari UI/WKWebView,iOS,iPhone
1477504274,Chrome Mobile iOS,iOS,iPhone
1477570007,Chrome,Mac OS X,Other
1478568522,Facebook,Android,Generic Smartphone
1478741780,Yandex Browser,Windows,Other
1480349772,Chrome Mobile WebView,Android,Samsung SM-F711B
1480462361,Chrome Mobile WebView,Android,Pixel 4a
1480612548,Chrome,Android,Asus Nexus 10
1480654586,Chrome Mobile WebView,Android,Samsung SM-M326B
1481367654,Chrome,Linux,Other
1481505311,Chrome,Windows,Other
1482742819,Chrome Mobile,Android,Generic Smartphone
1483073339,Mobile Safari UI/WKWebView,iOS,iPhone
1484066225,Samsung Internet,Android,Samsung SM-A127F
1484086873,Chrome Mobile WebView,Android,Samsung SM-G991B
1485405324,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8
1485902398,Mobile Safari UI/WKWebView,iOS,iPhone
1485922940,Chrome Mobile,Android,Generic Smartphone
1486095259,Samsung Internet,Android,Samsung SM-G965U1
1488027486,Chrome,Windows,Other
1488176322,Mobile Safari,iOS,iPhone
1489269751,Mobile Safari UI/WKWebView,iOS,iPhone
1489605770,Chrome Mobile WebView,Android,EML-L09
1491061758,Facebook,Android,Asus I01WD
1491227302,Mobile Safari UI/WKWebView,iOS,iPhone
1491615226,Firefox,Windows,Other
1491674385,Chrome,Mac OS X,Other
1491713789,Opera,Windows,Other
1491731232,Chrome Mobile WebView,Android,Samsung SM-G991U
1492116714,Firefox,Linux,Other
1492286556,Samsung Internet,Android,Samsung SM-S908W
1493469895,Mobile Safari,iOS,iPhone
1494264266,Chrome,Other,Other
1495329620,Mobile Safari UI/WKWebView,iOS,iPhone
1495627115,Chrome Mobile WebView,Android,Generic Smartphone
1497054630,Chrome,Windows,Other
1497159434,Chrome,Mac OS X,Other
1497736266,bitlybot,Other,Spider
1498472857,Edge,Windows,Other
1498629038,Chrome Mobile WebView,Android,XiaoMi Redmi Note 7 Pro
1499428228,Chrome,Windows,Other
1500081035,Mobile Safari UI/WKWebView,iOS,iPhone
1500667105,Chrome,Windows,Other
1502703080,Chrome Mobile,Android,Generic Smartphone
1503204632,Samsung Internet,Android,Samsung SM-G960F
1503341375,HeadlessChrome,Linux,Other
1503517721,Chrome,Mac OS X,Other
1504820704,Chrome,Linux,Other
1504877724,Chrome Mobile iOS,iOS,iPhone
1506541223,Samsung Internet,Android,Samsung SM-A715W
1507002691,Chrome Mobile WebView,Android,Samsung SM-A528B
1507322196,Facebook,Android,Pixel 4a
1507509582,Chrome Mobile WebView,Android,Samsung SM-S908E
1507796942,Chrome Mobile WebView,Android,Samsung SM-S918W
1508224352,Mobile Safari UI/WKWebView,iOS,iPhone
1509535287,Facebook,Android,Pixel 6
1510137977,Samsung Internet,Android,Samsung SM-G935F
1510204987,Mobile Safari UI/WKWebView,iOS,iPhone
1510552692,Samsung Internet,Android,Samsung SM-F127G
1510641163,Chrome Mobile WebView,Android,Samsung SM-G988U1
1510741137,Chrome,Windows,Other
1511092386,Chrome Mobile iOS,iOS,iPhone
1511219207,Chrome,Linux,Other
1513086750,Firefox,Mac OS X,Other
1513789482,Samsung Internet,Android,Samsung SM-G980F
1513839810,Chrome,Windows,Other
1514127814,Chrome Mobile,Android,Nexus 5
1515526895,Chrome,Windows,Other
1515940414,Safari,Mac OS X,Other
1517279620,Safari,Mac OS X,Other
1517609547,Chrome Mobile WebView,Android,FRD-L19
1517672853,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9S
1519338123,//boteden,Other,Spider
1519668865,Chrome Mobile WebView,Android,Generic Smartphone
1519799194,Chrome Mobile WebView,Android,Samsung SM-G780F
1519898028,linkdexbot,Other,Spider
1519908415,Chrome Mobile WebView,Android,Pixel 5
1521088057,Python Requests,Other,Other
1522282470,Samsung Internet,Android,Samsung SM-S906B
1522317787,Chrome Mobile iOS,iOS,iPhone
1523395306,Firefox,Mac OS X,Other
1523961556,Chrome Mobile WebView,Android,Samsung SM-M515F
1524652469,Chrome Mobile WebView,Android,Samsung SM-M317F
1524968407,Chrome Mobile WebView,Android,MAR-LX1A
1525859418,Samsung Internet,Android,Samsung SM-A520W
1526109307,Firefox,Mac OS X,Other
1526553464,Facebook,iOS,iPhone
1526596346,Chrome,Mac OS X,Other
1527032796,Chrome Mobile WebView,Android,Pixel 6a
1527087243,Chrome,Mac OS X,Other
1527549829,Facebook,iOS,iPhone
1528941875,Chrome,Mac OS X,Other
1529989391,Mobile Safari,iOS,iPod
1530216256,Chrome,Mac OS X,Other
1530719535,Samsung Internet,Android,Samsung SM-M236B
1530722871,Firefox,Mac OS X,Other
1530923236,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8T
1530978401,Safari,Mac OS X,Other
1531810080,Firefox,Windows,Other
1531971487,Chrome Mobile WebView,Android,Samsung SM-G9500
1532664627,Mobile Safari UI/WKWebView,iOS,iPhone
1533574784,Safari,Mac OS X,Other
1533853299,WhatsApp,Other,Spider
1534499540,Firefox,Mac OS X,Other
1534822463,Firefox,Mac OS X,Other
1535001758,Chrome Mobile WebView,Android,Samsung SM-S908W
1535125585,Chrome Mobile WebView,Android,Samsung SM-G781U1
1535782140,Chrome,Windows,Other
1536319313,Mobile Safari UI/WKWebView,iOS,iPhone
1536531594,Samsung Internet,Android,Samsung SM-G935F
1536586285,Chrome Mobile,Android,Nokia undefined$2$3
1537032209,Samsung Internet,Android,Samsung SM-S916B
1537473608,Firefox,Mac OS X,Other
1537813390,Chrome,Chrome OS,Other
1539395267,Chrome,Windows,Other
1541760543,Firefox,Windows,Other
1542451599,Facebook,iOS,iPhone
1542523418,Chrome Mobile WebView,Android,Samsung SM-A528B
1543459437,Facebook,Android,Samsung SM-G965U
1543895721,Chrome Mobile,Android,Generic Smartphone
1544399354,Chrome Mobile WebView,Android,Samsung SM-N975U
1546851884,Chrome,Windows,Other
1546974091,PhxBot,Other,Spider
1548368066,Samsung Internet,Android,Samsung SM-G973W
1549737065,Mobile Safari UI/WKWebView,iOS,iPhone
1550409429,Chrome Mobile,Android,Samsung SM-F711B
1551522933,Chrome,Mac OS X,Other
1551773763,Samsung Internet,Android,Samsung SM-G781U1
1552557033,Firefox,Ubuntu,Other
1553335267,Chrome,Mac OS X,Other
1553434510,Chrome Mobile,Android,Generic Smartphone
1554050141,Chrome Mobile WebView,Android,vivo $2
1557413445,Chrome Mobile iOS,iOS,iPhone
1557958848,Chrome Mobile WebView,Android,CLT-L29
1558372860,Chrome,Windows,Other
1559375501,Dragon,Windows,Other
1559832551,Mobile Safari,iOS,iPhone
1560558233,Chrome Mobile WebView,Android,Samsung SM-A217F
1562026455,Chrome Mobile,Android,Pixel 2
1562299096,Chrome,Chrome OS,Other
1562822499,Chrome,Linux,Other
1563736037,Chrome,Linux,Other
1565090519,Firefox,Mac OS X,Other
1565644246,Mobile Safari UI/WKWebView,iOS,iPhone
1566329330,crawler,Other,Spider
1566617450,Python-urllib,Other,Spider
1567378718,Chrome Mobile,Android,Nokia undefined$2$3
1568724024,Firefox Alpha,Linux,Other
1569335570,Samsung Internet,Android,Samsung SM-G955U
1569549729,Chrome,Mac OS X,Other
1569697651,Chrome,Mac OS X,Other
1571658486,Chrome Mobile,Android,HUAWEI $2
1571804936,Chrome Mobile iOS,iOS,iPhone
1572316198,Chrome,Mac OS X,Other
1572991038,Facebook,Android,XiaoMi Redmi Note 8 Pro
1573133914,Samsung Internet,Android,Samsung SM-G996B
1573900158,Samsung Internet,Android,Samsung SM-F711B
1574862805,Mobile Safari,iOS,iPhone
1576438356,Yandex Browser,Windows,Other
1576854382,Chrome Mobile iOS,iOS,iPhone
1578327820,Adsbot,Other,Spider
1578437492,Chrome Mobile WebView,Android,Samsung SM-G781U1
1578652669,Chrome Mobile WebView,Android,Samsung SM-G973U
1583838435,Samsung Internet,Android,Samsung SM-M515F
1584721417,Mobile Safari UI/WKWebView,iOS,iPhone
1585418803,Samsung Internet,Android,Samsung SM-S9080
1585730863,Firefox Mobile,Android,Generic Smartphone
1586817869,okhttp,Other,Other
1587073129,Firefox,Windows,Other
1587206947,Mobile Safari UI/WKWebView,iOS,iPhone
1587754191,Chrome,Windows,Other
1588146872,Chrome Mobile,Android,Nokia undefined$2$3
1588685825,Chrome Mobile,Android,Generic Smartphone
1588934095,Firefox,Windows,Other
1589063882,Chrome Mobile WebView,Android,Samsung SM-F711B
1589539854,Chrome Mobile,Android,Generic Smartphone
1589789485,Chrome Mobile,Android,LG-$2
1591039872,Firefox,Fedora,Other
1591835333,Chrome Mobile,Android,Generic Smartphone
1592055183,Chrome Mobile iOS,iOS,iPhone
1593530987,Samsung Internet,Android,Samsung SM-G955W
1593648788,Samsung Internet,Android,Samsung SM-M317F
1595110066,Mobile Safari UI/WKWebView,iOS,iPhone
1597659930,Firefox,Ubuntu,Other
1597676239,IE,Windows,Other
1601775875,curl,Other,Other
1602450883,Samsung Internet,Android,Samsung SM-G610F
1603546265,Chrome,Mac OS X,Other
1604918999,Chrome Mobile iOS,iOS,iPad
1606264636,Chrome Mobile WebView,Android,Samsung SM-G780G
1606800905,Opera,Windows,Other
1609646426,Samsung Internet,Android,Samsung SM-A426B
1609805311,Facebook,iOS,iPhone
1611495173,Samsung Internet,Android,Samsung SM-A336E
1612607494,favicon,Other,Spider
1613132365,Mobile Safari UI/WKWebView,iOS,iPhone
1614537711,Firefox,Windows,Other
1616215395,Chrome Mobile,Android,Generic Smartphone
1616375188,Other,Windows,Other
1616403411,Samsung Internet,Android,Samsung SM-A515F
1617419576,Chrome Mobile iOS,iOS,iPhone
1617721688,Firefox,Mac OS X,Other
1622084362,Scrapy,Other,Spider
1622331512,Opera,Mac OS X,Other
1623731504,Chrome Mobile,Android,XiaoMi Redmi Note 8 Pro
1624521727,Chrome Mobile WebView,Android,Samsung SM-G781B
1627310864,Chrome Mobile,Android,Generic Smartphone
1627551870,Scrapy,Other,Spider
1628877066,Chrome Mobile,Android,C6740N
1629527458,Firefox,Windows,Other
1629832380,Samsung Internet,Android,Samsung SM-N975F
1631220459,Mobile Safari UI/WKWebView,iOS,iPhone
1631638352,Chrome,Mac OS X,Other
1631992178,Chrome,Windows,Other
1632218120,Chrome Mobile,Android,Generic Smartphone
1632784503,Chrome Mobile WebView,Android,OnePlus ONEPLUS A5000
1633345811,Samsung Internet,Android,Samsung SM-N975U1
1633722597,Firefox,Windows,Other
1633868830,Chrome Mobile WebView,Android,Samsung SM-A525F
1635060618,Mobile Safari UI/WKWebView,iOS,iPhone
1635438909,Chrome Mobile WebView,Android,Samsung SM-G781B
1636557225,Mobile Safari,iOS,iPhone
1636605016,Chrome Mobile iOS,iOS,iPhone
1637113033,Chrome,Mac OS X,Other
1637643408,Chrome Mobile WebView,Android,Samsung SM-G973N
1637779424,Android,Android,ALP-AL00
1638241361,Chrome,Windows,Other
1638687612,Chrome,Mac OS X,Other
1638773180,Chrome Mobile,Android,Nexus 5
1639674010,Chrome Mobile WebView,Android,Samsung SM-A536B
1639732339,Mobile Safari,iOS,iPhone
1640261295,Chrome,Windows,Other
1640994246,Firefox,Windows,Other
1641188536,Firefox,Windows,Other
1641262507,Chrome Mobile WebView,Android,Samsung SM-A705FN
1641523156,Opera,Windows,Other
1642552275,Samsung Internet,Android,Samsung SM-S911W
1643719113,Chrome Mobile,Android,Nokia undefined$2$3
1644010165,Chrome Mobile WebView,Android,Samsung SM-G781U
1644695293,curl,Other,Other
1644864559,Chrome Mobile iOS,iOS,iPhone
1645401075,Firefox,Windows,Other
1645594713,Chrome Mobile WebView,Android,Samsung SM-A217F
1646353044,Chrome Mobile,Android,Generic Smartphone
1646745894,Chrome Mobile iOS,iOS,iPhone
1647479154,Firefox Mobile,Android,Generic Smartphone
1648150437,Chrome,Mac OS X,Other
1648970608,Chrome Mobile WebView,Android,POT-LX1
1648977649,Mobile Safari UI/WKWebView,iOS,iPhone
1649374147,Other,Windows,Other
1649712304,Mobile Safari UI/WKWebView,iOS,iPhone
1650594862,Chrome,Chrome OS,Other
1652378262,Mobile Safari,iOS,iPhone
1653986227,Chrome,Windows,Other
1654859592,Python Requests,Other,Other
1655414894,Firefox,Windows,Other
1656641236,Firefox,Mac OS X,Other
1657297065,Chrome Mobile WebView,Android,vivo $2
1657985408,Opera,Mac OS X,Other
1659527651,Samsung Internet,Android,Samsung SM-G973F
1659530707,WellKnownBot,Other,Spider
1659871449,Samsung Internet,Android,Samsung SM-A245F
1659977468,HeadlessChrome,Linux,Other
1663443609,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8 Pro
1663930297,WhatsApp,Other,Spider
1664179913,Mobile Safari UI/WKWebView,iOS,iPhone
1664941717,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
1664994781,Chrome,Mac OS X,Other
1665022487,Chrome Mobile WebView,Android,Samsung SM-E625F
1665351563,Mobile Safari,iOS,iPhone
1666216025,Chrome,Windows,Other
1667586500,Samsung Internet,Android,Samsung SM-F721B
1669244540,Facebook,Android,XiaoMi Redmi Note 7
1672042933,Chrome,Windows,Other
1673495365,SemrushBot,Other,Spider
1673562381,Mobile Safari UI/WKWebView,iOS,iPhone
1674036970,Chrome,Mac OS X,Other
1674118596,Chrome,Windows,Other
1674296109,LinkedInBot,Other,Other
1675140070,Samsung Internet,Android,Samsung SM-S906B
1675891743,Chrome Mobile WebView,Android,Samsung SM-G973F
1676032652,Firefox Mobile,Android,Generic Smartphone
1676129915,//botany,Other,Spider
1676155531,Chrome Mobile,Android,Generic Smartphone
1676165865,Chrome Mobile WebView,Android,Samsung SM-S911U
1677294895,Chrome,Mac OS X,Other
1678898640,Chrome Mobile,Android,XiaoMi Redmi Note 8 Pro
1679024958,Chrome Mobile,Android,Samsung Galaxy Nexus
1679080353,Mobile Safari,iOS,iPhone
1679380289,Samsung Internet,Android,Samsung SM-N980F
1679557479,Firefox,Windows,Other
1679662278,Chrome Mobile WebView,Android,Samsung SM-M426B
1680176243,QQ Browser Mobile,Android,BLA-AL00
1680852379,Facebook,iOS,iPhone
1682206235,Mobile Safari UI/WKWebView,iOS,iPhone
1682341205,Chrome,Mac OS X,Other
1683447110,Chrome Mobile WebView,Android,Samsung SM-S906U
1683449113,IE,Windows,Other
1684747895,Firefox,Mac OS X,Other
1685071365,Samsung Internet,Android,Samsung SM-M536B
1685074659,Mobile Safari UI/WKWebView,iOS,iPhone
1685801403,SandobaCrawler,Other,Spider
1686183318,Maxthon,Android,Samsung GT-I9502 
1686688382,Chrome,Linux,Other
1687466624,Chrome,Linux,Other
1687957065,Samsung Internet,Android,Samsung SM-A528B
1688689116,Chrome,Windows,Other
1688801111,Mobile Safari UI/WKWebView,iOS,iPhone
1688880707,Firefox,Mac OS X,Other
1690141814,Firefox,Windows,Other
1690932122,GooglePlusBot,Linux,Spider
1691397997,Mobile Safari UI/WKWebView,iOS,iPhone
1691866530,Chrome,Windows,Other
1691955194,Chrome Mobile WebView,Android,Samsung SM-N950F
1692917052,Chrome,Windows,Other
1693243267,Chrome,Windows,Other
1693356789,Samsung Internet,Android,Samsung SM-F731U1
1693835140,Chrome Mobile WebView,Android,Samsung SM-G960U
1694356533,Samsung Internet,Android,Samsung SM-S908U1
1694595139,Firefox,Mac OS X,Other
1695975321,Preview Service; bot,Other,Spider
1696547455,Opera,Mac OS X,Other
1696896290,Safari,Mac OS X,Other
1697166628,Firefox,Windows,Other
1697636621,Chrome,Windows,Other
1697677071,Chrome,Mac OS X,Other
1698066354,Chrome Mobile WebView,Android,Samsung SM-G970F
1698198875,Twitterbot,Other,Spider
1698481207,Mobile Safari UI/WKWebView,iOS,iPhone
1699880569,Opera Mobile,Android,Generic Smartphone
1700136212,Chrome,Linux,Other
1700688447,Chrome Mobile WebView,Android,OnePlus ONEPLUS A5000
1700879932,Chrome,Mac OS X,Other
1701252062,Chrome,Mac OS X,Other
1701582084,Chrome Mobile WebView,Android,Samsung SM-A025G
1703648185,Chrome Mobile,Android,Nokia undefined$2$3
1704363926,Mobile Safari UI/WKWebView,iOS,iPhone
1704603131,Safari,Mac OS X,Other
1704868650,Chrome Mobile WebView,Android,Samsung SM-F926U1
1706302024,Samsung Internet,Android,Samsung SM-G950U1
1706965601,Chrome Mobile WebView,Android,MAR-LX1B
1707287644,Chrome Mobile WebView,Android,vivo $2
1709301020,Firefox iOS,iOS,iPhone
1709303796,Chrome Mobile WebView,Android,XiaoMi MI 9
1709402621,Chrome Mobile WebView,Android,Samsung SM-A325M
1709541631,Samsung Internet,Android,Samsung SM-G960U
1709599249,Safari,Other,Other
1710563511,Samsung Internet,Android,Samsung SM-G981U1
1710671265,Mobile Safari UI/WKWebView,iOS,iPhone
1710935715,Chrome,Chrome OS,Other
1711688324,Samsung Internet,Android,Samsung SM-G975F
1713297216,Chrome,Mac OS X,Other
1714086248,archiver,Other,Spider
1714754005,Chrome Mobile WebView,Android,Samsung SM-F731U1
1714962850,Chrome Mobile iOS,iOS,iPhone
1716827002,Chrome,Windows,Other
1717635719,Chrome Mobile WebView,Android,Samsung SM-S908E
1720117523,Samsung Internet,Android,Samsung SM-G960U1
1721092931,Chrome,Windows,Other
1721720937,Mobile Safari UI/WKWebView,iOS,iPhone
1722777699,Chrome Mobile iOS,iOS,iPhone
1724469400,Chrome Mobile iOS,iOS,iPad
1724922999,Chrome,Mac OS X,Other
1725234852,Android,Android,Samsung GT-P5210 
1727870568,Java,Other,Spider
1727887549,Chrome,Windows,Other
1728335876,Chrome Mobile WebView,Android,Asus X00TD
1728348245,Chrome Mobile WebView,Android,Generic Smartphone
1728561342,Samsung Internet,Android,Samsung SM-N960U1
1728658910,ISSCyberRiskCrawler,Mac OS X,Other
1729019249,Mobile Safari UI/WKWebView,iOS,iPhone
1729715065,Mobile Safari,iOS,iPhone
1730271799,Samsung Internet,Android,Samsung SM-A725F
1730965683,Chrome Mobile iOS,iOS,iPhone
1731051965,Chrome Mobile WebView,Android,Samsung SM-G781U1
1732794860,Chrome,Chrome OS,Other
1733027614,WordPress,Linux,Spider
1733624501,Firefox,Windows,Other
1734404775,Firefox,Mac OS X,Other
1734456981,Chrome Mobile WebView,Android,Samsung SM-S901E
1734724846,Firefox,Linux,Other
1735272787,Chrome Mobile WebView,Android,Pixel 5
1735315204,SafeDNSBot,Other,Spider
1736048873,Facebook,Android,ANE-LX1
1736320441,Chrome Mobile,Android,Nexus 4
1739419763,Chrome,Windows,Other
1739497526,Firefox,Mac OS X,Other
1739523730,Opera,Linux,Other
1739641677,Chrome Mobile,Android,Nexus 5
1739711391,Chrome,Windows,Other
1739823111,WhatsApp,Other,Spider
1740089513,Chrome Mobile WebView,Android,Samsung SM-F711U
1742264318,Samsung Internet,Android,Samsung SM-A217F
